snapshot_label,snapshot_year,snapshot_month,source_file,sheet_name,row_type,region_name_raw,state_name_raw,district_name_raw,bank_group,offices,deposits_million_rs,credit_million_rs,region_name_clean,state_name_clean,district_name_clean
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Indore,regional_rural_banks,17.0,2481.0,1058.0,CENTRAL REGION,MADHYA PRADESH,INDORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Indore,old_private_banks,8.0,5699.0,5546.0,CENTRAL REGION,MADHYA PRADESH,INDORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Indore,new_private_banks,55.0,52004.0,56636.0,CENTRAL REGION,MADHYA PRADESH,INDORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Jabalpur,state_bank_of_india_and_its_associates,60.0,45132.0,17000.0,CENTRAL REGION,MADHYA PRADESH,JABALPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Jabalpur,nationalised_banks,161.0,82114.0,25328.0,CENTRAL REGION,MADHYA PRADESH,JABALPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Jabalpur,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,JABALPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Jabalpur,regional_rural_banks,12.0,1085.0,695.0,CENTRAL REGION,MADHYA PRADESH,JABALPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Jabalpur,old_private_banks,1.0,129.0,1.0,CENTRAL REGION,MADHYA PRADESH,JABALPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Jabalpur,new_private_banks,12.0,6193.0,7291.0,CENTRAL REGION,MADHYA PRADESH,JABALPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Jhabua,state_bank_of_india_and_its_associates,9.0,4152.0,1316.0,CENTRAL REGION,MADHYA PRADESH,JHABUA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Jhabua,nationalised_banks,15.0,3425.0,1738.0,CENTRAL REGION,MADHYA PRADESH,JHABUA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Jhabua,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,JHABUA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Jhabua,regional_rural_banks,19.0,2005.0,806.0,CENTRAL REGION,MADHYA PRADESH,JHABUA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Jhabua,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,JHABUA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Jhabua,new_private_banks,2.0,146.0,35.0,CENTRAL REGION,MADHYA PRADESH,JHABUA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Katni,state_bank_of_india_and_its_associates,25.0,10576.0,3942.0,CENTRAL REGION,MADHYA PRADESH,KATNI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Katni,nationalised_banks,44.0,13731.0,5217.0,CENTRAL REGION,MADHYA PRADESH,KATNI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Katni,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,KATNI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Katni,regional_rural_banks,10.0,744.0,171.0,CENTRAL REGION,MADHYA PRADESH,KATNI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Katni,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,KATNI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Katni,new_private_banks,3.0,1461.0,1484.0,CENTRAL REGION,MADHYA PRADESH,KATNI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Mandla,state_bank_of_india_and_its_associates,12.0,5957.0,1521.0,CENTRAL REGION,MADHYA PRADESH,MANDLA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Mandla,nationalised_banks,24.0,6887.0,1361.0,CENTRAL REGION,MADHYA PRADESH,MANDLA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Mandla,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,MANDLA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Mandla,regional_rural_banks,18.0,1755.0,626.0,CENTRAL REGION,MADHYA PRADESH,MANDLA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Mandla,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,MANDLA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Mandla,new_private_banks,4.0,294.0,312.0,CENTRAL REGION,MADHYA PRADESH,MANDLA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Mandsaur,state_bank_of_india_and_its_associates,17.0,6806.0,3169.0,CENTRAL REGION,MADHYA PRADESH,MANDSAUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Mandsaur,nationalised_banks,40.0,8261.0,4366.0,CENTRAL REGION,MADHYA PRADESH,MANDSAUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Mandsaur,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,MANDSAUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Mandsaur,regional_rural_banks,18.0,1991.0,1241.0,CENTRAL REGION,MADHYA PRADESH,MANDSAUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Mandsaur,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,MANDSAUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Mandsaur,new_private_banks,6.0,1505.0,1006.0,CENTRAL REGION,MADHYA PRADESH,MANDSAUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Morena,state_bank_of_india_and_its_associates,23.0,8815.0,5238.0,CENTRAL REGION,MADHYA PRADESH,MORENA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Morena,nationalised_banks,41.0,8076.0,8947.0,CENTRAL REGION,MADHYA PRADESH,MORENA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Morena,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,MORENA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Morena,regional_rural_banks,11.0,1947.0,849.0,CENTRAL REGION,MADHYA PRADESH,MORENA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Morena,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,MORENA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Morena,new_private_banks,4.0,457.0,273.0,CENTRAL REGION,MADHYA PRADESH,MORENA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Narsimhapur,state_bank_of_india_and_its_associates,15.0,5782.0,5494.0,CENTRAL REGION,MADHYA PRADESH,NARSIMHAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Narsimhapur,nationalised_banks,44.0,10399.0,7534.0,CENTRAL REGION,MADHYA PRADESH,NARSIMHAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Narsimhapur,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,NARSIMHAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Narsimhapur,regional_rural_banks,21.0,1700.0,646.0,CENTRAL REGION,MADHYA PRADESH,NARSIMHAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Narsimhapur,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,NARSIMHAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Narsimhapur,new_private_banks,4.0,232.0,76.0,CENTRAL REGION,MADHYA PRADESH,NARSIMHAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Neemuch,state_bank_of_india_and_its_associates,15.0,5903.0,2049.0,CENTRAL REGION,MADHYA PRADESH,NEEMUCH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Neemuch,nationalised_banks,28.0,5788.0,3491.0,CENTRAL REGION,MADHYA PRADESH,NEEMUCH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Neemuch,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,NEEMUCH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Neemuch,regional_rural_banks,15.0,1719.0,1008.0,CENTRAL REGION,MADHYA PRADESH,NEEMUCH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Neemuch,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,NEEMUCH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Neemuch,new_private_banks,7.0,1493.0,765.0,CENTRAL REGION,MADHYA PRADESH,NEEMUCH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Panna,state_bank_of_india_and_its_associates,19.0,8316.0,2280.0,CENTRAL REGION,MADHYA PRADESH,PANNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Panna,nationalised_banks,12.0,2102.0,508.0,CENTRAL REGION,MADHYA PRADESH,PANNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Panna,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,PANNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Panna,regional_rural_banks,16.0,1819.0,751.0,CENTRAL REGION,MADHYA PRADESH,PANNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Panna,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,PANNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Panna,new_private_banks,1.0,9.0,0.0,CENTRAL REGION,MADHYA PRADESH,PANNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Raisen,state_bank_of_india_and_its_associates,18.0,5837.0,8739.0,CENTRAL REGION,MADHYA PRADESH,RAISEN
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Raisen,nationalised_banks,41.0,6872.0,6357.0,CENTRAL REGION,MADHYA PRADESH,RAISEN
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Raisen,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,RAISEN
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Raisen,regional_rural_banks,34.0,3539.0,4163.0,CENTRAL REGION,MADHYA PRADESH,RAISEN
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Raisen,old_private_banks,1.0,5.0,69.0,CENTRAL REGION,MADHYA PRADESH,RAISEN
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Raisen,new_private_banks,11.0,422.0,472.0,CENTRAL REGION,MADHYA PRADESH,RAISEN
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Rajgarh,state_bank_of_india_and_its_associates,21.0,5439.0,4309.0,CENTRAL REGION,MADHYA PRADESH,RAJGARH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Rajgarh,nationalised_banks,32.0,5767.0,7553.0,CENTRAL REGION,MADHYA PRADESH,RAJGARH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Rajgarh,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,RAJGARH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Rajgarh,regional_rural_banks,33.0,3128.0,3568.0,CENTRAL REGION,MADHYA PRADESH,RAJGARH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Rajgarh,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,RAJGARH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Rajgarh,new_private_banks,5.0,242.0,355.0,CENTRAL REGION,MADHYA PRADESH,RAJGARH
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Ratlam,state_bank_of_india_and_its_associates,28.0,11216.0,5074.0,CENTRAL REGION,MADHYA PRADESH,RATLAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Ratlam,nationalised_banks,59.0,14583.0,8380.0,CENTRAL REGION,MADHYA PRADESH,RATLAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Ratlam,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,RATLAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Ratlam,regional_rural_banks,13.0,1911.0,1243.0,CENTRAL REGION,MADHYA PRADESH,RATLAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Ratlam,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,RATLAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Ratlam,new_private_banks,10.0,1658.0,3186.0,CENTRAL REGION,MADHYA PRADESH,RATLAM
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Rewa,state_bank_of_india_and_its_associates,13.0,12345.0,3508.0,CENTRAL REGION,MADHYA PRADESH,REWA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Rewa,nationalised_banks,71.0,30093.0,6162.0,CENTRAL REGION,MADHYA PRADESH,REWA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Rewa,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,REWA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Rewa,regional_rural_banks,58.0,9894.0,1362.0,CENTRAL REGION,MADHYA PRADESH,REWA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Rewa,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,REWA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Rewa,new_private_banks,4.0,1088.0,953.0,CENTRAL REGION,MADHYA PRADESH,REWA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Sagar,state_bank_of_india_and_its_associates,30.0,31821.0,6518.0,CENTRAL REGION,MADHYA PRADESH,SAGAR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Sagar,nationalised_banks,83.0,24030.0,9706.0,CENTRAL REGION,MADHYA PRADESH,SAGAR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Sagar,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SAGAR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Sagar,regional_rural_banks,37.0,3951.0,2642.0,CENTRAL REGION,MADHYA PRADESH,SAGAR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Sagar,old_private_banks,1.0,1.0,56.0,CENTRAL REGION,MADHYA PRADESH,SAGAR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Sagar,new_private_banks,9.0,1662.0,1553.0,CENTRAL REGION,MADHYA PRADESH,SAGAR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Satna,state_bank_of_india_and_its_associates,18.0,11983.0,3697.0,CENTRAL REGION,MADHYA PRADESH,SATNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Satna,nationalised_banks,59.0,22717.0,7058.0,CENTRAL REGION,MADHYA PRADESH,SATNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Satna,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SATNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Satna,regional_rural_banks,62.0,8408.0,2425.0,CENTRAL REGION,MADHYA PRADESH,SATNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Satna,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SATNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Satna,new_private_banks,8.0,2300.0,2468.0,CENTRAL REGION,MADHYA PRADESH,SATNA
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Sehore,state_bank_of_india_and_its_associates,18.0,5309.0,6846.0,CENTRAL REGION,MADHYA PRADESH,SEHORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Sehore,nationalised_banks,60.0,9662.0,9348.0,CENTRAL REGION,MADHYA PRADESH,SEHORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Sehore,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SEHORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Sehore,regional_rural_banks,16.0,1678.0,1204.0,CENTRAL REGION,MADHYA PRADESH,SEHORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Sehore,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SEHORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Sehore,new_private_banks,7.0,542.0,779.0,CENTRAL REGION,MADHYA PRADESH,SEHORE
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Seoni,state_bank_of_india_and_its_associates,9.0,6107.0,2106.0,CENTRAL REGION,MADHYA PRADESH,SEONI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Seoni,nationalised_banks,31.0,7941.0,3047.0,CENTRAL REGION,MADHYA PRADESH,SEONI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Seoni,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SEONI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Seoni,regional_rural_banks,26.0,1813.0,1242.0,CENTRAL REGION,MADHYA PRADESH,SEONI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Seoni,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SEONI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Seoni,new_private_banks,3.0,498.0,360.0,CENTRAL REGION,MADHYA PRADESH,SEONI
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Shahdol,state_bank_of_india_and_its_associates,11.0,8901.0,2636.0,CENTRAL REGION,MADHYA PRADESH,SHAHDOL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Shahdol,nationalised_banks,26.0,8256.0,1569.0,CENTRAL REGION,MADHYA PRADESH,SHAHDOL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Shahdol,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SHAHDOL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Shahdol,regional_rural_banks,18.0,2165.0,542.0,CENTRAL REGION,MADHYA PRADESH,SHAHDOL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Shahdol,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SHAHDOL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Shahdol,new_private_banks,3.0,467.0,115.0,CENTRAL REGION,MADHYA PRADESH,SHAHDOL
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Shajapur,state_bank_of_india_and_its_associates,13.0,4261.0,4186.0,CENTRAL REGION,MADHYA PRADESH,SHAJAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Shajapur,nationalised_banks,30.0,5108.0,5545.0,CENTRAL REGION,MADHYA PRADESH,SHAJAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_21,district,CENTRAL REGION,MADHYA PRADESH,Shajapur,foreign_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SHAJAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Shajapur,regional_rural_banks,14.0,1500.0,1515.0,CENTRAL REGION,MADHYA PRADESH,SHAJAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Shajapur,old_private_banks,0.0,0.0,0.0,CENTRAL REGION,MADHYA PRADESH,SHAJAPUR
2013-09,2013,9,rbi_statement_16_district_bankgroup_sep_2013.xls,T_22,district,CENTRAL REGION,MADHYA PRADESH,Shajapur,new_private_banks,8.0,297.0,720.0,CENTRAL REGION,MADHYA PRADESH,SHAJAPUR
