snapshot_label,snapshot_year,snapshot_month,region_name_raw,region_name_clean,state_name_raw,state_name_clean,district_name_raw,district_name_clean,reporting_offices_total,deposits_total_million_rs,credit_total_million_rs,deposits_total_crore_rs,credit_total_crore_rs
2013-09,2013,9,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Rajkot,RAJKOT,426.0,222391.0,178534.0,22239.1,17853.4
2013-09,2013,9,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Sabar Kantha,SABAR KANTHA,119.0,31806.0,23654.0,3180.6,2365.4
2013-09,2013,9,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Surat,SURAT,530.0,341880.0,308553.0,34188.0,30855.3
2013-09,2013,9,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Surendranagar,SURENDRANAGAR,155.0,41779.0,22595.0,4177.9,2259.5
2013-09,2013,9,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Tapi,TAPI,45.0,13691.0,4301.0,1369.1,430.1
2013-09,2013,9,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Vadodara,VADODARA,556.0,513143.0,420092.0,51314.3,42009.2
2013-09,2013,9,WESTERN REGION,WESTERN REGION,GUJARAT,GUJARAT,Valsad,VALSAD,167.0,84269.0,40574.0,8426.9,4057.4
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Ambala,AMBALA,200.0,85671.0,38997.0,8567.1,3899.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Bhiwani,BHIWANI,159.0,40869.0,31839.0,4086.9,3183.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Faridabad,FARIDABAD,242.0,205641.0,126302.0,20564.1,12630.2
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Fatehabad,FATEHABAD,116.0,18873.0,24929.0,1887.3,2492.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Gurgaon,GURGAON,465.0,601167.0,304836.0,60116.7,30483.6
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Hisar,HISAR,195.0,60564.0,122136.0,6056.4,12213.6
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Jhajjar,JHAJJAR,117.0,41615.0,36125.0,4161.5,3612.5
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Jind,JIND,125.0,24347.0,33427.0,2434.7,3342.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Kaithal,KAITHAL,118.0,20498.0,32449.0,2049.8,3244.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Karnal,KARNAL,224.0,68525.0,90447.0,6852.5,9044.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Kurukshetra,KURUKSHETRA,152.0,44480.0,32525.0,4448.0,3252.5
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Mahendragarh,MAHENDRAGARH,96.0,25587.0,10901.0,2558.7,1090.1
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Mewat,MEWAT,56.0,11488.0,5509.0,1148.8,550.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Palwal,PALWAL,81.0,21184.0,13696.0,2118.4,1369.6
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Panchkula,PANCHKULA,165.0,185236.0,173797.0,18523.6,17379.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Panipat,PANIPAT,167.0,53940.0,67279.0,5394.0,6727.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Rewari,REWARI,122.0,50633.0,21249.0,5063.3,2124.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Rohtak,ROHTAK,161.0,83517.0,44859.0,8351.7,4485.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Sirsa,SIRSA,152.0,29964.0,36773.0,2996.4,3677.3
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Sonipat,SONIPAT,213.0,83429.0,116890.0,8342.9,11689.0
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HARYANA,HARYANA,Yamunanagar,YAMUNANAGAR,159.0,57569.0,35061.0,5756.9,3506.1
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Bilaspur,BILASPUR,68.0,19681.0,4647.0,1968.1,464.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Chamba,CHAMBA,72.0,17210.0,5197.0,1721.0,519.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Hamirpur,HAMIRPUR,86.0,34596.0,5640.0,3459.6,564.0
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Kangra,KANGRA,238.0,97926.0,19734.0,9792.6,1973.4
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Kinnaur,KINNAUR,26.0,4817.0,2112.0,481.7,211.2
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Kulu,KULU,83.0,24620.0,10809.0,2462.0,1080.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Lahul & Spiti,LAHUL AND SPITI,12.0,2352.0,506.0,235.2,50.6
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Mandi,MANDI,160.0,48563.0,14230.0,4856.3,1423.0
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Simla,SIMLA,193.0,135899.0,36632.0,13589.9,3663.2
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Sirmaur,SIRMAUR,79.0,16612.0,13313.0,1661.2,1331.3
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Solan,SOLAN,161.0,48986.0,40536.0,4898.6,4053.6
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,HIMACHAL PRADESH,HIMACHAL PRADESH,Una,UNA,92.0,32084.0,8632.0,3208.4,863.2
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Anantnag,ANANTNAG,80.0,22872.0,11464.0,2287.2,1146.4
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Badgam,BADGAM,59.0,11025.0,7294.0,1102.5,729.4
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Bandipora,BANDIPORA,20.0,5993.0,3475.0,599.3,347.5
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Baramulla,BARAMULLA,113.0,23484.0,17843.0,2348.4,1784.3
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Doda,DODA,33.0,9461.0,2164.0,946.1,216.4
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Ganderbal,GANDERBAL,30.0,6248.0,4076.0,624.8,407.6
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Jammu,JAMMU,289.0,189241.0,56531.0,18924.1,5653.1
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kargil,KARGIL,17.0,6104.0,1463.0,610.4,146.3
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kathua,KATHUA,69.0,23912.0,8677.0,2391.2,867.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kishtwar,KISHTWAR,17.0,6126.0,1326.0,612.6,132.6
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kulgam,KULGAM,34.0,6836.0,4742.0,683.6,474.2
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Kupwara,KUPWARA,62.0,10989.0,6465.0,1098.9,646.5
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Leh Ladakh,LEH LADAKH,25.0,13423.0,2925.0,1342.3,292.5
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Poonch,POONCH,27.0,11268.0,2122.0,1126.8,212.2
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Pulwama,PULWAMA,47.0,12499.0,8569.0,1249.9,856.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Rajouri,RAJOURI,50.0,16926.0,3959.0,1692.6,395.9
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Ramban,RAMBAN,19.0,5966.0,1415.0,596.6,141.5
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Reasi,REASI,33.0,11586.0,2960.0,1158.6,296.0
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Samba,SAMBA,51.0,17236.0,9215.0,1723.6,921.5
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Shopian,SHOPIAN,23.0,4357.0,6572.0,435.7,657.2
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Srinagar,SRINAGAR,186.0,157984.0,67357.0,15798.4,6735.7
2013-09,2013,9,NORTHERN REGION,NORTHERN REGION,JAMMU & KASHMIR,JAMMU AND KASHMIR,Udhampur,UDHAMPUR,58.0,20894.0,5347.0,2089.4,534.7
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Bokaro,BOKARO,173.0,100721.0,30038.0,10072.1,3003.8
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Chatra,CHATRA,46.0,11651.0,2636.0,1165.1,263.6
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Deoghar,DEOGHAR,104.0,29213.0,8504.0,2921.3,850.4
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Dhanbad,DHANBAD,214.0,148095.0,33890.0,14809.5,3389.0
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Dumka,DUMKA,95.0,18762.0,4898.0,1876.2,489.8
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Garhwa,GARHWA,49.0,11888.0,3904.0,1188.8,390.4
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Giridih,GIRIDIH,125.0,34181.0,15108.0,3418.1,1510.8
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Godda,GODDA,78.0,15467.0,4461.0,1546.7,446.1
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Gumla,GUMLA,57.0,12743.0,3203.0,1274.3,320.3
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Hazaribag,HAZARIBAG,122.0,46907.0,12582.0,4690.7,1258.2
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Jamtara,JAMTARA,53.0,9861.0,2592.0,986.1,259.2
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Khunti,KHUNTI,39.0,6855.0,1764.0,685.5,176.4
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Koderma,KODERMA,51.0,14888.0,4615.0,1488.8,461.5
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Latehar,LATEHAR,32.0,8388.0,2413.0,838.8,241.3
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Lohardagga,LOHARDAGGA,33.0,6152.0,2338.0,615.2,233.8
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Pakur,PAKUR,46.0,5998.0,1848.0,599.8,184.8
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Palamau,PALAMAU,100.0,29647.0,8386.0,2964.7,838.6
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Paschimi Singhbhum,PASCHIMI SINGHBHUM,113.0,116514.0,16177.0,11651.4,1617.7
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Purbi Singhbhum,PURBI SINGHBHUM,261.0,149447.0,70779.0,14944.7,7077.9
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Ramgarh,RAMGARH,79.0,31243.0,10736.0,3124.3,1073.6
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Ranchi,RANCHI,332.0,252941.0,74251.0,25294.1,7425.1
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Sahebganj,SAHEBGANJ,60.0,11091.0,4842.0,1109.1,484.2
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Seraikela-Kharsawan,SERAIKELA KHARSAWAN,83.0,20475.0,10391.0,2047.5,1039.1
2013-09,2013,9,EASTERN REGION,EASTERN REGION,JHARKHAND,JHARKHAND,Simdega,SIMDEGA,37.0,7331.0,1650.0,733.1,165.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bagalkote,BAGALKOTE,199.0,42500.0,45217.0,4250.0,4521.7
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bangalore Rural,BANGALORE RURAL,157.0,36350.0,24579.0,3635.0,2457.9
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bangalore Urban,BANGALORE URBAN,1802.0,3191478.0,2271010.0,319147.8,227101.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Belgaum,BELGAUM,475.0,138166.0,100505.0,13816.6,10050.5
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bellary,BELLARY,254.0,75450.0,83457.0,7545.0,8345.7
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bidar,BIDAR,142.0,22988.0,18792.0,2298.8,1879.2
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Bijapur,BIJAPUR,177.0,38650.0,37910.0,3865.0,3791.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chamarajanagar,CHAMARAJANAGAR,98.0,12346.0,13965.0,1234.6,1396.5
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chikkaballapura,CHIKKABALLAPURA,119.0,19709.0,20227.0,1970.9,2022.7
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chikmagalur,CHIKMAGALUR,188.0,41184.0,29756.0,4118.4,2975.6
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Chitradurga,CHITRADURGA,172.0,27311.0,25195.0,2731.1,2519.5
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Dakshin Kannad,DAKSHIN KANNAD,479.0,251460.0,122775.0,25146.0,12277.5
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Davangere,DAVANGERE,180.0,39836.0,40998.0,3983.6,4099.8
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Dharwad,DHARWAD,300.0,111928.0,76184.0,11192.8,7618.4
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Gadag,GADAG,127.0,21236.0,19670.0,2123.6,1967.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Gulbarga,GULBARGA,208.0,56942.0,43826.0,5694.2,4382.6
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Hassan,HASSAN,237.0,44107.0,38360.0,4410.7,3836.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Haveri,HAVERI,160.0,23681.0,22784.0,2368.1,2278.4
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Kodagu,KODAGU,136.0,30364.0,17748.0,3036.4,1774.8
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Kolar,KOLAR,127.0,29176.0,21851.0,2917.6,2185.1
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Koppal,KOPPAL,126.0,20599.0,23785.0,2059.9,2378.5
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Mandya,MANDYA,160.0,27475.0,26715.0,2747.5,2671.5
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Mysore,MYSORE,378.0,175411.0,110838.0,17541.1,11083.8
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Raichur,RAICHUR,173.0,33101.0,36640.0,3310.1,3664.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Ramanagara,RAMANAGARA,131.0,34872.0,22063.0,3487.2,2206.3
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Shimoga,SHIMOGA,228.0,69580.0,40543.0,6958.0,4054.3
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Tumkur,TUMKUR,233.0,49759.0,48192.0,4975.9,4819.2
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Udipi,UDIPI,297.0,125975.0,57453.0,12597.5,5745.3
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Uttar Kannad,UTTAR KANNAD,234.0,64826.0,18237.0,6482.6,1823.7
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KARNATAKA,KARNATAKA,Yadgir,YADGIR,88.0,11851.0,13149.0,1185.1,1314.9
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Alapuzha,ALAPUZHA,330.0,148263.0,82370.0,14826.3,8237.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Ernakulam,ERNAKULAM,840.0,504735.0,491642.0,50473.5,49164.2
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Idukki,IDUKKI,150.0,27451.0,36359.0,2745.1,3635.9
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kannur,KANNUR,325.0,130316.0,72720.0,13031.6,7272.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kasaragod,KASARAGOD,186.0,41338.0,34969.0,4133.8,3496.9
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kollam,KOLLAM,335.0,160324.0,113373.0,16032.4,11337.3
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kottayam,KOTTAYAM,435.0,190251.0,113698.0,19025.1,11369.8
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Kozhikode,KOZHIKODE,364.0,139889.0,103202.0,13988.9,10320.2
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Malappuram,MALAPPURAM,373.0,113047.0,72906.0,11304.7,7290.6
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Palakkad,PALAKKAD,350.0,115007.0,82559.0,11500.7,8255.9
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Pathanamthitta,PATHANAMTHITTA,352.0,216622.0,63560.0,21662.2,6356.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Thiruvananthapuram,THIRUVANANTHAPURAM,609.0,409500.0,268069.0,40950.0,26806.9
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Thrissur,THRISSUR,596.0,282695.0,169252.0,28269.5,16925.2
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,KERALA,KERALA,Wayanad,WAYANAD,103.0,15921.0,20180.0,1592.1,2018.0
2013-09,2013,9,SOUTHERN REGION,SOUTHERN REGION,LAKSHADWEEP,LAKSHADWEEP,LAKSHADWEEP,LAKSHADWEEP,12.0,6636.0,611.0,663.6,61.1
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Agar-Malwa,AGAR MALWA,26.0,3449.0,3919.0,344.9,391.9
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Alirajpur,ALIRAJPUR,24.0,5443.0,1237.0,544.3,123.7
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Anuppur,ANUPPUR,45.0,16244.0,3645.0,1624.4,364.5
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Ashoknagar,ASHOKNAGAR,53.0,10264.0,6797.0,1026.4,679.7
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Balaghat,BALAGHAT,97.0,19999.0,7185.0,1999.9,718.5
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Barwani,BARWANI,76.0,13183.0,10591.0,1318.3,1059.1
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Betul,BETUL,97.0,27821.0,9618.0,2782.1,961.8
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Bhind,BHIND,70.0,17361.0,5868.0,1736.1,586.8
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Bhopal,BHOPAL,388.0,602007.0,231707.0,60200.7,23170.7
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Burhanpur,BURHANPUR,44.0,13947.0,9325.0,1394.7,932.5
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Chhatarpur,CHHATARPUR,87.0,28438.0,8491.0,2843.8,849.1
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Chhindwara,CHHINDWARA,143.0,42281.0,17220.0,4228.1,1722.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Damoh,DAMOH,67.0,15367.0,6956.0,1536.7,695.6
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Datia,DATIA,50.0,10394.0,6407.0,1039.4,640.7
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Dewas,DEWAS,112.0,25403.0,23300.0,2540.3,2330.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Dhar,DHAR,169.0,32165.0,22961.0,3216.5,2296.1
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Dindori,DINDORI,31.0,6387.0,1376.0,638.7,137.6
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,East Nimar,EAST NIMAR,82.0,20763.0,14035.0,2076.3,1403.5
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Guna,GUNA,78.0,18407.0,13579.0,1840.7,1357.9
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Gwalior,GWALIOR,199.0,108571.0,37764.0,10857.1,3776.4
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Harda,HARDA,51.0,11559.0,18443.0,1155.9,1844.3
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Hoshangabad,HOSHANGABAD,132.0,30610.0,23906.0,3061.0,2390.6
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Indore,INDORE,442.0,307051.0,325301.0,30705.1,32530.1
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Jabalpur,JABALPUR,246.0,134653.0,50315.0,13465.3,5031.5
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Jhabua,JHABUA,45.0,9728.0,3895.0,972.8,389.5
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Katni,KATNI,82.0,26512.0,10814.0,2651.2,1081.4
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Mandla,MANDLA,58.0,14893.0,3820.0,1489.3,382.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Mandsaur,MANDSAUR,81.0,18563.0,9782.0,1856.3,978.2
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Morena,MORENA,79.0,19295.0,15307.0,1929.5,1530.7
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Narsimhapur,NARSIMHAPUR,84.0,18113.0,13750.0,1811.3,1375.0
2013-09,2013,9,CENTRAL REGION,CENTRAL REGION,MADHYA PRADESH,MADHYA PRADESH,Neemuch,NEEMUCH,65.0,14903.0,7313.0,1490.3,731.3
